['aa', 'bi', 'tw']
['fl', 'nq', 'ts']
['fl', 'nq', 'ts']
['fl', 'nq', 'ts']
['fl', 'or', 'ts']
['fl', 'or', 'ts']
['fl', 'or', 'ts']
['fl', 'or', 'ts']
['fl', 'or', 'ts']
['fl', 'or', 'ts']
['fl', 'rn', 'ts']
['fl', 'rn', 'ts']
['fl', 'rn', 'ts']
['fl', 'rn', 'ts']
['fl', 'rn', 'ts']
['fl', 'rn', 'ts']
['fl', 'ts', 'ud']
['fl', 'ts', 'ud']
['fl', 'ts', 'ud']
['fl', 'ts', 'ud']
['fl', 'ts', 'ud']
['fl', 'ts', 'ud']
['fl', 'ts', 'um']
['fl', 'ts', 'um']
['fl', 'ts', 'um']
['fl', 'ts', 'um']
['fl', 'ts', 'um']
['fl', 'ts', 'um']
['fl', 'ts', 'wt']
['fl', 'ts', 'wt']
['fl', 'ts', 'wt']
['fl', 'ts', 'wt']
['fl', 'ts', 'wt']
['fl', 'ts', 'wt']
['fm', 'lk', 'th']
['fm', 'lk', 'th']
['fm', 'lk', 'th']
['fm', 'lk', 'th']
['fm', 'lk', 'th']
['fm', 'lk', 'th']
['fm', 'pv', 'th']
['fm', 'pv', 'th']
['fm', 'pv', 'th']
['fm', 'pv', 'th']
['fm', 'pv', 'th']
['fm', 'pv', 'th']
['fm', 'qg', 'th']
['fm', 'qg', 'th']
['fm', 'qg', 'th']
['fm', 'qg', 'th']
['fm', 'qg', 'th']
['fm', 'qg', 'th']
['fm', 'qm', 'th']
['fm', 'qm', 'th']
['fm', 'qm', 'th']
['fm', 'qm', 'th']
['fm', 'qm', 'th']
['fm', 'qm', 'th']
['fm', 'qn', 'th']
['fm', 'qn', 'th']
['fm', 'qn', 'th']
['fm', 'qn', 'th']
['fm', 'qn', 'th']
['fm', 'qn', 'th']
['fm', 'rl', 'th']
['fm', 'rl', 'th']
['fm', 'rl', 'th']
['fm', 'rl', 'th']
['fm', 'rl', 'th']
['fm', 'rl', 'th']
['fm', 'rw', 'th']
['fm', 'rw', 'th']
['fm', 'rw', 'th']
['fm', 'rw', 'th']
['fm', 'rw', 'th']
['fm', 'rw', 'th']
['fu', 'hn', 'tb']
['fu', 'hn', 'tb']
['fu', 'hn', 'tb']
['fu', 'hn', 'tb']
['fu', 'hn', 'tb']
['fu', 'hn', 'tb']
['fu', 'hn', 'to']
['fu', 'hn', 'to']
['fu', 'hn', 'to']
['fu', 'hn', 'to']
['fu', 'hn', 'to']
['fu', 'hn', 'to']
['fu', 'mi', 'tb']
['fu', 'mi', 'tb']
['fu', 'mi', 'tb']
['fu', 'mi', 'tb']
['fu', 'mi', 'tb']
['fu', 'mi', 'tb']
['fu', 'mi', 'to']
['fu', 'mi', 'to']
['fu', 'mi', 'to']
['fu', 'mi', 'to']
['fu', 'mi', 'to']
['fu', 'mi', 'to']
['fu', 'qz', 'tb']
['fu', 'qz', 'tb']
['fu', 'qz', 'tb']
['fu', 'qz', 'tb']
['fu', 'qz', 'tb']
['fu', 'qz', 'tb']
['fu', 'qz', 'to']
['fu', 'qz', 'to']
['fu', 'qz', 'to']
['fu', 'qz', 'to']
['fu', 'qz', 'to']
['fu', 'qz', 'to']
['fu', 'tb', 'to']
['fu', 'tb', 'to']
['fu', 'tb', 'to']
['fu', 'tb', 'to']
['fu', 'tb', 'to']
['fu', 'tb', 'to']
['fu', 'tb', 'uh']
['fu', 'tb', 'uh']
['fu', 'tb', 'uh']
['fu', 'tb', 'uh']
['fu', 'tb', 'uh']
['fu', 'tb', 'uh']
['fu', 'tb', 'wp']
['fu', 'tb', 'wp']
['fu', 'tb', 'wp']
['fu', 'tb', 'wp']
['fu', 'tb', 'wp']
['fu', 'tb', 'wp']
['fu', 'tb', 'xs']
['fu', 'tb', 'xs']
['fu', 'tb', 'xs']
['fu', 'tb', 'xs']
['fu', 'tb', 'xs']
['fu', 'tb', 'xs']
['fu', 'to', 'uh']
['fu', 'to', 'uh']
['fu', 'to', 'uh']
['fu', 'to', 'uh']
['fu', 'to', 'uh']
['fu', 'to', 'uh']
['fu', 'to', 'wp']
['fu', 'to', 'wp']
['fu', 'to', 'wp']
['fu', 'to', 'wp']
['fu', 'to', 'wp']
['fu', 'to', 'wp']
['fu', 'to', 'xs']
['fu', 'to', 'xs']
['fu', 'to', 'xs']
['fu', 'to', 'xs']
['fu', 'to', 'xs']
['fu', 'to', 'xs']
['ga', 'nq', 'ts']
['ga', 'nq', 'ts']
['ga', 'nq', 'ts']
['ga', 'nq', 'ts']
['ga', 'nq', 'ts']
['ga', 'nq', 'ts']
['ga', 'or', 'ts']
['ga', 'or', 'ts']
['ga', 'or', 'ts']
['ga', 'or', 'ts']
['ga', 'or', 'ts']
['ga', 'or', 'ts']
['ga', 'rn', 'ts']
['ga', 'rn', 'ts']
['ga', 'rn', 'ts']
['ga', 'rn', 'ts']
['ga', 'rn', 'ts']
['ga', 'rn', 'ts']
['ga', 'ts', 'ud']
['ga', 'ts', 'ud']
['ga', 'ts', 'ud']
['ga', 'ts', 'ud']
['ga', 'ts', 'ud']
['ga', 'ts', 'ud']
['ga', 'ts', 'um']
['ga', 'ts', 'um']
['ga', 'ts', 'um']
['ga', 'ts', 'um']
['ga', 'ts', 'um']
['ga', 'ts', 'um']
['ga', 'ts', 'wt']
['ga', 'ts', 'wt']
['ga', 'ts', 'wt']
['ga', 'ts', 'wt']
['ga', 'ts', 'wt']
['ga', 'ts', 'wt']
['gi', 'hg', 'tf']
['gi', 'hg', 'tf']
['gi', 'hg', 'tf']
['gi', 'hg', 'tf']
['gi', 'hg', 'tf']
['gi', 'hg', 'tf']
['gi', 'hh', 'tf']
['gi', 'hh', 'tf']
['gi', 'hh', 'tf']
['gi', 'hh', 'tf']
['gi', 'hh', 'tf']
['gi', 'hh', 'tf']
['gi', 'hr', 'tf']
['gi', 'hr', 'tf']
['gi', 'hr', 'tf']
['gi', 'hr', 'tf']
['gi', 'hr', 'tf']
['gi', 'hr', 'tf']
['gi', 'rj', 'tf']
['gi', 'rj', 'tf']
['gi', 'rj', 'tf']
['gi', 'rj', 'tf']
['gi', 'rj', 'tf']
['gi', 'rj', 'tf']
['gi', 'sk', 'tf']
['gi', 'sk', 'tf']
['gi', 'sk', 'tf']
['gi', 'sk', 'tf']
['gi', 'sk', 'tf']
['gi', 'sk', 'tf']
['gj', 'jk', 'tk']
['gj', 'jk', 'tk']
['gj', 'jk', 'tk']
['gj', 'jk', 'tk']
['gj', 'jk', 'tk']
['gj', 'jk', 'tk']
['gj', 'jk', 'tm']
['gj', 'jk', 'tm']
['gj', 'jk', 'tm']
['gj', 'jk', 'tm']
['gj', 'jk', 'tm']
['gj', 'jk', 'tm']
['gj', 'ld', 'tj']
['gj', 'ld', 'tj']
['gj', 'ld', 'tj']
['gj', 'ld', 'tj']
['gj', 'ld', 'tj']
['gj', 'ld', 'tj']
['gj', 'ld', 'tk']
['gj', 'ld', 'tk']
['gj', 'ld', 'tk']
['gj', 'ld', 'tk']
['gj', 'ld', 'tk']
['gj', 'ld', 'tk']
['gj', 'ld', 'tm']
['gj', 'ld', 'tm']
['gj', 'ld', 'tm']
['gj', 'ld', 'tm']
['gj', 'ld', 'tm']
['gj', 'ld', 'tm']
['gj', 'qq', 'tj']
['gj', 'qq', 'tj']
['gj', 'qq', 'tj']
['gj', 'qq', 'tj']
['gj', 'qq', 'tj']
['gj', 'qq', 'tj']
['gj', 'qq', 'tk']
['gj', 'qq', 'tk']
['gj', 'qq', 'tk']
['gj', 'qq', 'tk']
['gj', 'qq', 'tk']
['gj', 'qq', 'tk']
['gj', 'qq', 'tm']
['gj', 'qq', 'tm']
['gj', 'qq', 'tm']
['gj', 'qq', 'tm']
['gj', 'qq', 'tm']
['gj', 'qq', 'tm']
['gj', 'rc', 'tj']
['gj', 'rc', 'tj']
['gj', 'rc', 'tj']
['gj', 'rc', 'tj']
['gj', 'rc', 'tj']
['gj', 'rc', 'tj']
['gj', 'rc', 'tk']
['gj', 'rc', 'tk']
['gj', 'rc', 'tk']
['gj', 'rc', 'tk']
['gj', 'rc', 'tk']
['gj', 'rc', 'tk']
['gj', 'rc', 'tm']
['gj', 'rc', 'tm']
['gj', 'rc', 'tm']
['gj', 'rc', 'tm']
['gj', 'rc', 'tm']
['gj', 'rc', 'tm']
['gj', 'ry', 'tj']
['gj', 'ry', 'tj']
['gj', 'ry', 'tj']
['gj', 'ry', 'tj']
['gj', 'ry', 'tj']
['gj', 'ry', 'tj']
['gj', 'ry', 'tk']
['gj', 'ry', 'tk']
['gj', 'ry', 'tk']
['gj', 'ry', 'tk']
['gj', 'ry', 'tk']
['gj', 'ry', 'tk']
['gj', 'ry', 'tm']
['gj', 'ry', 'tm']
['gj', 'ry', 'tm']
['gj', 'ry', 'tm']
['gj', 'ry', 'tm']
['gj', 'ry', 'tm']
['gj', 'sf', 'tj']
['gj', 'sf', 'tj']
['gj', 'sf', 'tj']
['gj', 'sf', 'tj']
['gj', 'sf', 'tj']
['gj', 'sf', 'tj']
['gj', 'sf', 'tk']
['gj', 'sf', 'tk']
['gj', 'sf', 'tk']
['gj', 'sf', 'tk']
['gj', 'sf', 'tk']
['gj', 'sf', 'tk']
['gj', 'sf', 'tm']
['gj', 'sf', 'tm']
['gj', 'sf', 'tm']
['gj', 'sf', 'tm']
['gj', 'sf', 'tm']
['gj', 'sf', 'tm']
['gj', 'tj', 'tk']
['gj', 'tj', 'tk']
['gj', 'tj', 'tk']
['gj', 'tj', 'tk']
['gj', 'tj', 'tk']
['gj', 'tj', 'tk']
['gj', 'tj', 'tm']
['gj', 'tj', 'tm']
['gj', 'tj', 'tm']
['gj', 'tj', 'tm']
['gj', 'tj', 'tm']
['gj', 'tj', 'tm']
['gj', 'tj', 'vr']
['gj', 'tj', 'vr']
['gj', 'tj', 'vr']
['gj', 'tj', 'vr']
['gj', 'tj', 'vr']
['gj', 'tj', 'vr']
['gj', 'tj', 'wg']
['gj', 'tj', 'wg']
['gj', 'tj', 'wg']
['gj', 'tj', 'wg']
['gj', 'tj', 'wg']
['gj', 'tj', 'wg']
['gj', 'tj', 'xq']
['gj', 'tj', 'xq']
['gj', 'tj', 'xq']
['gj', 'tj', 'xq']
['gj', 'tj', 'xq']
['gj', 'tj', 'xq']
['gj', 'tk', 'tm']
['gj', 'tk', 'tm']
['gj', 'tk', 'tm']
['gj', 'tk', 'tm']
['gj', 'tk', 'tm']
['gj', 'tk', 'tm']
['gj', 'tk', 'vr']
['gj', 'tk', 'vr']
['gj', 'tk', 'vr']
['gj', 'tk', 'vr']
['gj', 'tk', 'vr']
['gj', 'tk', 'vr']
['gj', 'tk', 'wg']
['gj', 'tk', 'wg']
['gj', 'tk', 'wg']
['gj', 'tk', 'wg']
['gj', 'tk', 'wg']
['gj', 'tk', 'wg']
['gj', 'tk', 'xq']
['gj', 'tk', 'xq']
['gj', 'tk', 'xq']
['gj', 'tk', 'xq']
['gj', 'tk', 'xq']
['gj', 'tk', 'xq']
['gj', 'tm', 'vr']
['gj', 'tm', 'vr']
['gj', 'tm', 'vr']
['gj', 'tm', 'vr']
['gj', 'tm', 'vr']
['gj', 'tm', 'vr']
['gj', 'tm', 'wg']
['gj', 'tm', 'wg']
['gj', 'tm', 'wg']
['gj', 'tm', 'wg']
['gj', 'tm', 'wg']
['gj', 'tm', 'wg']
['gj', 'tm', 'xq']
['gj', 'tm', 'xq']
['gj', 'tm', 'xq']
['gj', 'tm', 'xq']
['gj', 'tm', 'xq']
['gj', 'tm', 'xq']
['gs', 'ji', 'tx']
['gs', 'ji', 'tx']
['gs', 'ji', 'tx']
['gs', 'ji', 'tx']
['gs', 'ji', 'tx']
['gs', 'ji', 'tx']
['gs', 'lh', 'tx']
['gs', 'lh', 'tx']
['gs', 'lh', 'tx']
['gs', 'lh', 'tx']
['gs', 'lh', 'tx']
['gs', 'lh', 'tx']
['gs', 'no', 'tx']
['gs', 'no', 'tx']
['gs', 'no', 'tx']
['gs', 'no', 'tx']
['gs', 'no', 'tx']
['gs', 'no', 'tx']
['gs', 'oc', 'tx']
['gs', 'oc', 'tx']
['gs', 'oc', 'tx']
['gs', 'oc', 'tx']
['gs', 'oc', 'tx']
['gs', 'oc', 'tx']
['gs', 'tx', 'ux']
['gs', 'tx', 'ux']
['gs', 'tx', 'ux']
['gs', 'tx', 'ux']
['gs', 'tx', 'ux']
['gs', 'tx', 'ux']
['gs', 'tx', 'yl']
['gs', 'tx', 'yl']
['gs', 'tx', 'yl']
['gs', 'tx', 'yl']
['gs', 'tx', 'yl']
['gs', 'tx', 'yl']
['gs', 'tx', 'zh']
['gs', 'tx', 'zh']
['gs', 'tx', 'zh']
['gs', 'tx', 'zh']
['gs', 'tx', 'zh']
['gs', 'tx', 'zh']
['gx', 'hd', 'td']
['gx', 'hd', 'td']
['gx', 'hd', 'td']
['gx', 'hd', 'td']
['gx', 'hd', 'td']
['gx', 'hd', 'td']
['gx', 'hd', 'tp']
['gx', 'hd', 'tp']
['gx', 'hd', 'tp']
['gx', 'hd', 'tp']
['gx', 'hd', 'tp']
['gx', 'hd', 'tp']
['gx', 'ih', 'td']
['gx', 'ih', 'td']
['gx', 'ih', 'td']
['gx', 'ih', 'td']
['gx', 'ih', 'td']
['gx', 'ih', 'td']
['gx', 'ih', 'tp']
['gx', 'ih', 'tp']
['gx', 'ih', 'tp']
['gx', 'ih', 'tp']
['gx', 'ih', 'tp']
['gx', 'ih', 'tp']
['gx', 'mn', 'td']
['gx', 'mn', 'td']
['gx', 'mn', 'td']
['gx', 'mn', 'td']
['gx', 'mn', 'td']
['gx', 'mn', 'td']
['gx', 'mn', 'tp']
['gx', 'mn', 'tp']
['gx', 'mn', 'tp']
['gx', 'mn', 'tp']
['gx', 'mn', 'tp']
['gx', 'mn', 'tp']
['gx', 'nz', 'td']
['gx', 'nz', 'td']
['gx', 'nz', 'td']
['gx', 'nz', 'td']
['gx', 'nz', 'td']
['gx', 'nz', 'td']
['gx', 'nz', 'tp']
['gx', 'nz', 'tp']
['gx', 'nz', 'tp']
['gx', 'nz', 'tp']
['gx', 'nz', 'tp']
['gx', 'nz', 'tp']
['gx', 'oe', 'td']
['gx', 'oe', 'td']
['gx', 'oe', 'td']
['gx', 'oe', 'td']
['gx', 'oe', 'td']
['gx', 'oe', 'td']
['gx', 'oe', 'tp']
['gx', 'oe', 'tp']
['gx', 'oe', 'tp']
['gx', 'oe', 'tp']
['gx', 'oe', 'tp']
['gx', 'oe', 'tp']
['gx', 'oo', 'td']
['gx', 'oo', 'td']
['gx', 'oo', 'td']
['gx', 'oo', 'td']
['gx', 'oo', 'td']
['gx', 'oo', 'td']
['gx', 'oo', 'tp']
['gx', 'oo', 'tp']
['gx', 'oo', 'tp']
['gx', 'oo', 'tp']
['gx', 'oo', 'tp']
['gx', 'oo', 'tp']
['gx', 'pp', 'td']
['gx', 'pp', 'td']
['gx', 'pp', 'td']
['gx', 'pp', 'td']
['gx', 'pp', 'td']
['gx', 'pp', 'td']
['gx', 'pp', 'tp']
['gx', 'pp', 'tp']
['gx', 'pp', 'tp']
['gx', 'pp', 'tp']
['gx', 'pp', 'tp']
['gx', 'pp', 'tp']
['gx', 'sy', 'td']
['gx', 'sy', 'td']
['gx', 'sy', 'td']
['gx', 'sy', 'td']
['gx', 'sy', 'td']
['gx', 'sy', 'td']
['gx', 'sy', 'tp']
['gx', 'sy', 'tp']
['gx', 'sy', 'tp']
['gx', 'sy', 'tp']
['gx', 'sy', 'tp']
['gx', 'sy', 'tp']
['gx', 'td', 'tp']
['gx', 'td', 'tp']
['gx', 'td', 'tp']
['gx', 'td', 'tp']
['gx', 'td', 'tp']
['gx', 'td', 'tp']
['hd', 'ih', 'td']
['hd', 'ih', 'td']
['hd', 'ih', 'td']
['hd', 'ih', 'td']
['hd', 'ih', 'td']
['hd', 'ih', 'td']
['hd', 'ih', 'tp']
['hd', 'ih', 'tp']
['hd', 'ih', 'tp']
['hd', 'ih', 'tp']
['hd', 'ih', 'tp']
['hd', 'ih', 'tp']
['hd', 'mn', 'td']
['hd', 'mn', 'td']
['hd', 'mn', 'td']
['hd', 'mn', 'td']
['hd', 'mn', 'td']
['hd', 'mn', 'td']
['hd', 'mn', 'tp']
['hd', 'mn', 'tp']
['hd', 'mn', 'tp']
['hd', 'mn', 'tp']
['hd', 'mn', 'tp']
['hd', 'mn', 'tp']
['hd', 'nz', 'td']
['hd', 'nz', 'td']
['hd', 'nz', 'td']
['hd', 'nz', 'td']
['hd', 'nz', 'td']
['hd', 'nz', 'td']
['hd', 'nz', 'tp']
['hd', 'nz', 'tp']
['hd', 'nz', 'tp']
['hd', 'nz', 'tp']
['hd', 'nz', 'tp']
['hd', 'nz', 'tp']
['hd', 'oo', 'td']
['hd', 'oo', 'td']
['hd', 'oo', 'td']
['hd', 'oo', 'td']
['hd', 'oo', 'td']
['hd', 'oo', 'td']
['hd', 'oo', 'tp']
['hd', 'oo', 'tp']
['hd', 'oo', 'tp']
['hd', 'oo', 'tp']
['hd', 'oo', 'tp']
['hd', 'oo', 'tp']
['hd', 'pp', 'td']
['hd', 'pp', 'td']
['hd', 'pp', 'td']
['hd', 'pp', 'td']
['hd', 'pp', 'td']
['hd', 'pp', 'td']
['hd', 'pp', 'tp']
['hd', 'pp', 'tp']
['hd', 'pp', 'tp']
['hd', 'pp', 'tp']
['hd', 'pp', 'tp']
['hd', 'pp', 'tp']
['hd', 'sy', 'td']
['hd', 'sy', 'td']
['hd', 'sy', 'td']
['hd', 'sy', 'td']
['hd', 'sy', 'td']
['hd', 'sy', 'td']
['hd', 'sy', 'tp']
['hd', 'sy', 'tp']
['hd', 'sy', 'tp']
['hd', 'sy', 'tp']
['hd', 'sy', 'tp']
['hd', 'sy', 'tp']
['hd', 'td', 'tp']
['hd', 'td', 'tp']
['hd', 'td', 'tp']
['hd', 'td', 'tp']
['hd', 'td', 'tp']
['hd', 'td', 'tp']
['hg', 'hh', 'tf']
['hg', 'hh', 'tf']
['hg', 'hh', 'tf']
['hg', 'hh', 'tf']
['hg', 'hh', 'tf']
['hg', 'hh', 'tf']
['hg', 'hr', 'tf']
['hg', 'hr', 'tf']
['hg', 'hr', 'tf']
['hg', 'hr', 'tf']
['hg', 'hr', 'tf']
['hg', 'hr', 'tf']
['hg', 'rj', 'tf']
['hg', 'rj', 'tf']
['hg', 'rj', 'tf']
['hg', 'rj', 'tf']
['hg', 'rj', 'tf']
['hg', 'rj', 'tf']
['hg', 'sk', 'tf']
['hg', 'sk', 'tf']
['hg', 'sk', 'tf']
['hg', 'sk', 'tf']
['hg', 'sk', 'tf']
['hg', 'sk', 'tf']
['hh', 'hr', 'tf']
['hh', 'hr', 'tf']
['hh', 'hr', 'tf']
['hh', 'hr', 'tf']
['hh', 'hr', 'tf']
['hh', 'hr', 'tf']
['hh', 'rj', 'tf']
['hh', 'rj', 'tf']
['hh', 'rj', 'tf']
['hh', 'rj', 'tf']
['hh', 'rj', 'tf']
['hh', 'rj', 'tf']
['hh', 'sk', 'tf']
['hh', 'sk', 'tf']
['hh', 'sk', 'tf']
['hh', 'sk', 'tf']
['hh', 'sk', 'tf']
['hh', 'sk', 'tf']
['hn', 'mi', 'tb']
['hn', 'mi', 'tb']
['hn', 'mi', 'tb']
['hn', 'mi', 'tb']
['hn', 'mi', 'tb']
['hn', 'mi', 'tb']
['hn', 'mi', 'to']
['hn', 'mi', 'to']
['hn', 'mi', 'to']
['hn', 'mi', 'to']
['hn', 'mi', 'to']
['hn', 'mi', 'to']
['hn', 'qz', 'tb']
['hn', 'qz', 'tb']
['hn', 'qz', 'tb']
['hn', 'qz', 'tb']
['hn', 'qz', 'tb']
['hn', 'qz', 'tb']
['hn', 'qz', 'to']
['hn', 'qz', 'to']
['hn', 'qz', 'to']
['hn', 'qz', 'to']
['hn', 'qz', 'to']
['hn', 'qz', 'to']
['hn', 'tb', 'to']
['hn', 'tb', 'to']
['hn', 'tb', 'to']
['hn', 'tb', 'to']
['hn', 'tb', 'to']
['hn', 'tb', 'to']
['hn', 'tb', 'uh']
['hn', 'tb', 'uh']
['hn', 'tb', 'uh']
['hn', 'tb', 'uh']
['hn', 'tb', 'uh']
['hn', 'tb', 'uh']
['hn', 'tb', 'wp']
['hn', 'tb', 'wp']
['hn', 'tb', 'wp']
['hn', 'tb', 'wp']
['hn', 'tb', 'wp']
['hn', 'tb', 'wp']
['hn', 'tb', 'xs']
['hn', 'tb', 'xs']
['hn', 'tb', 'xs']
['hn', 'tb', 'xs']
['hn', 'tb', 'xs']
['hn', 'tb', 'xs']
['hn', 'to', 'uh']
['hn', 'to', 'uh']
['hn', 'to', 'uh']
['hn', 'to', 'uh']
['hn', 'to', 'uh']
['hn', 'to', 'uh']
['hn', 'to', 'wp']
['hn', 'to', 'wp']
['hn', 'to', 'wp']
['hn', 'to', 'wp']
['hn', 'to', 'wp']
['hn', 'to', 'wp']
['hn', 'to', 'xs']
['hn', 'to', 'xs']
['hn', 'to', 'xs']
['hn', 'to', 'xs']
['hn', 'to', 'xs']
['hn', 'to', 'xs']
['hp', 'jq', 'tg']
['hp', 'jq', 'tg']
['hp', 'jq', 'tg']
['hp', 'jq', 'tg']
['hp', 'jq', 'tg']
['hp', 'jq', 'tg']
['hp', 'ka', 'tg']
['hp', 'ka', 'tg']
['hp', 'ka', 'tg']
['hp', 'ka', 'tg']
['hp', 'ka', 'tg']
['hp', 'ka', 'tg']
['hp', 'kj', 'tg']
['hp', 'kj', 'tg']
['hp', 'kj', 'tg']
['hp', 'kj', 'tg']
['hp', 'kj', 'tg']
['hp', 'kj', 'tg']
['hp', 'mp', 'tg']
['hp', 'mp', 'tg']
['hp', 'mp', 'tg']
['hp', 'mp', 'tg']
['hp', 'mp', 'tg']
['hp', 'mp', 'tg']
['hp', 'oz', 'tg']
['hp', 'oz', 'tg']
['hp', 'oz', 'tg']
['hp', 'oz', 'tg']
['hp', 'oz', 'tg']
['hp', 'oz', 'tg']
['hp', 'tg', 'wb']
['hp', 'tg', 'wb']
['hp', 'tg', 'wb']
['hp', 'tg', 'wb']
['hp', 'tg', 'wb']
['hp', 'tg', 'wb']
['hp', 'tg', 'xg']
['hp', 'tg', 'xg']
['hp', 'tg', 'xg']
['hp', 'tg', 'xg']
['hp', 'tg', 'xg']
['hp', 'tg', 'xg']
['hr', 'rj', 'tf']
['hr', 'rj', 'tf']
['hr', 'rj', 'tf']
['hr', 'rj', 'tf']
['hr', 'rj', 'tf']
['hr', 'rj', 'tf']
['hr', 'sk', 'tf']
['hr', 'sk', 'tf']
['hr', 'sk', 'tf']
['hr', 'sk', 'tf']
['hr', 'sk', 'tf']
['hr', 'sk', 'tf']
['hx', 'ic', 'tl']
['hx', 'ic', 'tl']
['hx', 'ic', 'tl']
['hx', 'ic', 'tl']
['hx', 'ic', 'tl']
['hx', 'ic', 'tl']
['hx', 'ij', 'tl']
['hx', 'ij', 'tl']
['hx', 'ij', 'tl']
['hx', 'ij', 'tl']
['hx', 'ij', 'tl']
['hx', 'ij', 'tl']
['hx', 'mw', 'tl']
['hx', 'mw', 'tl']
['hx', 'mw', 'tl']
['hx', 'mw', 'tl']
['hx', 'mw', 'tl']
['hx', 'mw', 'tl']
['hx', 'tl', 'wa']
['hx', 'tl', 'wa']
['hx', 'tl', 'wa']
['hx', 'tl', 'wa']
['hx', 'tl', 'wa']
['hx', 'tl', 'wa']
['hx', 'tl', 'we']
['hx', 'tl', 'we']
['hx', 'tl', 'we']
['hx', 'tl', 'we']
['hx', 'tl', 'we']
['hx', 'tl', 'we']
['hx', 'tl', 'wh']
['hx', 'tl', 'wh']
['hx', 'tl', 'wh']
['hx', 'tl', 'wh']
['hx', 'tl', 'wh']
['hx', 'tl', 'wh']
['hx', 'tl', 'wm']
['hx', 'tl', 'wm']
['hx', 'tl', 'wm']
['hx', 'tl', 'wm']
['hx', 'tl', 'wm']
['hx', 'tl', 'wm']
['hx', 'tl', 'yh']
['hx', 'tl', 'yh']
['hx', 'tl', 'yh']
['hx', 'tl', 'yh']
['hx', 'tl', 'yh']
['hx', 'tl', 'yh']
['hx', 'tl', 'ze']
['hx', 'tl', 'ze']
['hx', 'tl', 'ze']
['hx', 'tl', 'ze']
['hx', 'tl', 'ze']
['hx', 'tl', 'ze']
['ic', 'ij', 'tl']
['ic', 'ij', 'tl']
['ic', 'ij', 'tl']
['ic', 'ij', 'tl']
['ic', 'ij', 'tl']
['ic', 'ij', 'tl']
['ic', 'mw', 'tl']
['ic', 'mw', 'tl']
['ic', 'mw', 'tl']
['ic', 'mw', 'tl']
['ic', 'mw', 'tl']
['ic', 'mw', 'tl']
['ic', 'tl', 'wa']
['ic', 'tl', 'wa']
['ic', 'tl', 'wa']
['ic', 'tl', 'wa']
['ic', 'tl', 'wa']
['ic', 'tl', 'wa']
['ic', 'tl', 'we']
['ic', 'tl', 'we']
['ic', 'tl', 'we']
['ic', 'tl', 'we']
['ic', 'tl', 'we']
['ic', 'tl', 'we']
['ic', 'tl', 'wh']
['ic', 'tl', 'wh']
['ic', 'tl', 'wh']
['ic', 'tl', 'wh']
['ic', 'tl', 'wh']
['ic', 'tl', 'wh']
['ic', 'tl', 'wm']
['ic', 'tl', 'wm']
['ic', 'tl', 'wm']
['ic', 'tl', 'wm']
['ic', 'tl', 'wm']
['ic', 'tl', 'wm']
['ic', 'tl', 'yh']
['ic', 'tl', 'yh']
['ic', 'tl', 'yh']
['ic', 'tl', 'yh']
['ic', 'tl', 'yh']
['ic', 'tl', 'yh']
['ic', 'tl', 'ze']
['ic', 'tl', 'ze']
['ic', 'tl', 'ze']
['ic', 'tl', 'ze']
['ic', 'tl', 'ze']
['ic', 'tl', 'ze']
['ih', 'mn', 'td']
['ih', 'mn', 'td']
['ih', 'mn', 'td']
['ih', 'mn', 'td']
['ih', 'mn', 'td']
['ih', 'mn', 'td']
['ih', 'mn', 'tp']
['ih', 'mn', 'tp']
['ih', 'mn', 'tp']
['ih', 'mn', 'tp']
['ih', 'mn', 'tp']
['ih', 'mn', 'tp']
['ih', 'nz', 'td']
['ih', 'nz', 'td']
['ih', 'nz', 'td']
['ih', 'nz', 'td']
['ih', 'nz', 'td']
['ih', 'nz', 'td']
['ih', 'nz', 'tp']
['ih', 'nz', 'tp']
['ih', 'nz', 'tp']
['ih', 'nz', 'tp']
['ih', 'nz', 'tp']
['ih', 'nz', 'tp']
['ih', 'oe', 'td']
['ih', 'oe', 'td']
['ih', 'oe', 'td']
['ih', 'oe', 'td']
['ih', 'oe', 'td']
['ih', 'oe', 'td']
['ih', 'oe', 'tp']
['ih', 'oe', 'tp']
['ih', 'oe', 'tp']
['ih', 'oe', 'tp']
['ih', 'oe', 'tp']
['ih', 'oe', 'tp']
['ih', 'oo', 'td']
['ih', 'oo', 'td']
['ih', 'oo', 'td']
['ih', 'oo', 'td']
['ih', 'oo', 'td']
['ih', 'oo', 'td']
['ih', 'oo', 'tp']
['ih', 'oo', 'tp']
['ih', 'oo', 'tp']
['ih', 'oo', 'tp']
['ih', 'oo', 'tp']
['ih', 'oo', 'tp']
['ih', 'pp', 'td']
['ih', 'pp', 'td']
['ih', 'pp', 'td']
['ih', 'pp', 'td']
['ih', 'pp', 'td']
['ih', 'pp', 'td']
['ih', 'pp', 'tp']
['ih', 'pp', 'tp']
['ih', 'pp', 'tp']
['ih', 'pp', 'tp']
['ih', 'pp', 'tp']
['ih', 'pp', 'tp']
['ih', 'sy', 'td']
['ih', 'sy', 'td']
['ih', 'sy', 'td']
['ih', 'sy', 'td']
['ih', 'sy', 'td']
['ih', 'sy', 'td']
['ih', 'sy', 'tp']
['ih', 'sy', 'tp']
['ih', 'sy', 'tp']
['ih', 'sy', 'tp']
['ih', 'sy', 'tp']
['ih', 'sy', 'tp']
['ih', 'td', 'tp']
